CHROMATOGRAM	
Unknown2inEtOH.raw	
Data points: 11180	
Time	Intensity
9.223333333	438490
9.225	438630
9.226666667	438780
9.228333333	438600
9.23	438850
9.231666667	438860
9.233333333	438850
9.235	438930
9.236666667	438910
9.238333333	438910
9.24	438850
9.241666667	438710
9.243333333	438720
9.245	438480
9.246666667	438520
9.248333333	438580
9.25	438440
9.251666667	438590
9.253333333	438550
9.255	438390
9.256666667	438520
9.258333333	438530
9.26	438630
9.261666667	438740
9.263333333	438750
9.265	438380
9.266666667	438170
9.268333333	438240
9.27	438280
9.271666667	438260
9.273333333	438180
9.275	438030
9.276666667	437910
9.278333333	437800
9.28	437800
9.281666667	437830
9.283333333	437790
9.285	437750
9.286666667	437750
9.288333333	437640
9.29	437590
9.291666667	437610
9.293333333	437590
9.295	437630
9.296666667	437620
9.298333333	438140
9.3	438270
9.301666667	438220
9.303333333	438050
9.305	437760
9.306666667	437670
9.308333333	438070
9.31	438400
9.311666667	438380
9.313333333	438200
9.315	437910
9.316666667	438130
9.318333333	438300
9.32	438410
9.321666667	438300
9.323333333	438060
9.325	437830
9.326666667	437540
9.328333333	437370
9.33	437260
9.331666667	437390
9.333333333	437570
9.335	437780
9.336666667	437810
9.338333333	437620
9.34	437800
9.341666667	437940
9.343333333	438100
9.345	438230
9.346666667	438220
9.348333333	438090
9.35	438060
9.351666667	438280
9.353333333	438550
9.355	438530
9.356666667	438330
9.358333333	438390
9.36	438400
9.361666667	438310
9.363333333	438300
9.365	438400
9.366666667	438640
9.368333333	438480
9.37	438190
9.371666667	438530
9.373333333	438530
9.375	438470
9.376666667	438510
9.378333333	438470
9.38	438490
9.381666667	438550
9.383333333	438500
9.385	438490
9.386666667	438600
9.388333333	438490
9.39	438450
9.391666667	438550
9.393333333	438520
9.395	438490
9.396666667	438750
9.398333333	438650
9.4	438520
9.401666667	438360
9.403333333	438380
9.405	438410
9.406666667	438280
9.408333333	438520
9.41	438430
9.411666667	438410
9.413333333	438290
9.415	438360
9.416666667	438180
9.418333333	438120
9.42	438080
9.421666667	437910
9.423333333	437770
9.425	437760
9.426666667	437540
9.428333333	437590
9.43	437850
9.431666667	437860
9.433333333	437890
9.435	437840
9.436666667	437720
9.438333333	437790
9.44	437640
9.441666667	437490
9.443333333	437750
9.445	437650
9.446666667	437790
9.448333333	437750
9.45	437830
9.451666667	437800
9.453333333	437950
9.455	437750
9.456666667	437820
9.458333333	437810
9.46	437700
9.461666667	437720
9.463333333	437800
9.465	438010
9.466666667	438020
9.468333333	437870
9.47	438070
9.471666667	437670
9.473333333	437270
9.475	437300
9.476666667	437300
9.478333333	437420
9.48	437760
9.481666667	437620
9.483333333	437240
9.485	437150
9.486666667	436760
9.488333333	436860
9.49	437180
9.491666667	437280
9.493333333	437270
9.495	437370
9.496666667	437310
9.498333333	437220
9.5	437070
9.501666667	436900
9.503333333	436960
9.505	437040
9.506666667	436870
9.508333333	436480
9.51	436530
9.511666667	436450
9.513333333	436300
9.515	436350
9.516666667	436200
9.518333333	436300
9.52	436190
9.521666667	436180
9.523333333	435900
9.525	435790
9.526666667	436170
9.528333333	436130
9.53	436060
9.531666667	436090
9.533333333	436300
9.535	436430
9.536666667	436540
9.538333333	436330
9.54	436520
9.541666667	436600
9.543333333	436870
9.545	436780
9.546666667	436910
9.548333333	437130
9.55	436930
9.551666667	436850
9.553333333	437020
9.555	436990
9.556666667	437200
9.558333333	437050
9.56	436870
9.561666667	436540
9.563333333	436350
9.565	436350
9.566666667	436510
9.568333333	436540
9.57	436640
9.571666667	436460
9.573333333	436620
9.575	436600
9.576666667	436460
9.578333333	436250
9.58	436330
9.581666667	436060
9.583333333	436100
9.585	436630
9.586666667	436520
9.588333333	436520
9.59	436700
9.591666667	436850
9.593333333	436880
9.595	436900
9.596666667	437130
9.598333333	437210
9.6	437610
9.601666667	437580
9.603333333	437400
9.605	437160
9.606666667	436880
9.608333333	436630
9.61	436960
9.611666667	436980
9.613333333	437000
9.615	436790
9.616666667	436630
9.618333333	436410
9.62	436440
9.621666667	436260
9.623333333	436340
9.625	436400
9.626666667	436710
9.628333333	436920
9.63	436990
9.631666667	437220
9.633333333	437290
9.635	437270
9.636666667	437350
9.638333333	437430
9.64	437290
9.641666667	437460
9.643333333	437350
9.645	437470
9.646666667	437490
9.648333333	437230
9.65	437250
9.651666667	437110
9.653333333	437030
9.655	436440
9.656666667	436650
9.658333333	436700
9.66	436830
9.661666667	436910
9.663333333	437170
9.665	437290
9.666666667	437260
9.668333333	437080
9.67	437050
9.671666667	437120
9.673333333	437510
9.675	437560
9.676666667	437440
9.678333333	437200
9.68	437290
9.681666667	437040
9.683333333	436830
9.685	436680
9.686666667	436540
9.688333333	436260
9.69	436040
9.691666667	436150
9.693333333	435980
9.695	436030
9.696666667	435910
9.698333333	435980
9.7	435860
9.701666667	435870
9.703333333	435660
9.705	435690
9.706666667	435890
9.708333333	435950
9.71	435860
9.711666667	435740
9.713333333	435840
9.715	435810
9.716666667	435970
9.718333333	435880
9.72	435970
9.721666667	435930
9.723333333	435860
9.725	435970
9.726666667	436230
9.728333333	436170
9.73	436380
9.731666667	436470
9.733333333	436550
9.735	436360
9.736666667	436620
9.738333333	436960
9.74	437030
9.741666667	437160
9.743333333	437310
9.745	437050
9.746666667	437000
9.748333333	436980
9.75	436980
9.751666667	437110
9.753333333	437390
9.755	437220
9.756666667	437030
9.758333333	437170
9.76	436870
9.761666667	436720
9.763333333	436850
9.765	436650
9.766666667	436740
9.768333333	436510
9.77	436440
9.771666667	436470
9.773333333	436600
9.775	436540
9.776666667	436740
9.778333333	436920
9.78	436820
9.781666667	436690
9.783333333	436660
9.785	436590
9.786666667	436870
9.788333333	436950
9.79	436990
9.791666667	437130
9.793333333	437060
9.795	436930
9.796666667	436930
9.798333333	436920
9.8	436660
9.801666667	436810
9.803333333	436860
9.805	436680
9.806666667	436950
9.808333333	437220
9.81	437020
9.811666667	436990
9.813333333	437040
9.815	436690
9.816666667	436840
9.818333333	436920
9.82	436710
9.821666667	436600
9.823333333	436680
9.825	436830
9.826666667	436860
9.828333333	436720
9.83	436810
9.831666667	436930
9.833333333	437040
9.835	436760
9.836666667	436630
9.838333333	436710
9.84	436730
9.841666667	436940
9.843333333	437190
9.845	437260
9.846666667	437330
9.848333333	437250
9.85	437140
9.851666667	437130
9.853333333	437140
9.855	437060
9.856666667	437110
9.858333333	437180
9.86	437480
9.861666667	437570
9.863333333	437550
9.865	437430
9.866666667	437450
9.868333333	437560
9.87	437630
9.871666667	437690
9.873333333	437710
9.875	437810
9.876666667	438070
9.878333333	438180
9.88	438130
9.881666667	437890
9.883333333	437910
9.885	437720
9.886666667	437710
9.888333333	437580
9.89	437120
9.891666667	436780
9.893333333	436770
9.895	436710
9.896666667	436620
9.898333333	436370
9.9	436280
9.901666667	436270
9.903333333	436310
9.905	436180
9.906666667	436020
9.908333333	436050
9.91	436030
9.911666667	436110
9.913333333	436110
9.915	436090
9.916666667	436280
9.918333333	436290
9.92	436330
9.921666667	436420
9.923333333	436510
9.925	436610
9.926666667	436720
9.928333333	436610
9.93	436210
9.931666667	436260
9.933333333	436210
9.935	436410
9.936666667	436160
9.938333333	436110
9.94	435980
9.941666667	435780
9.943333333	435810
9.945	435660
9.946666667	435920
9.948333333	436010
9.95	436020
9.951666667	436080
9.953333333	435850
9.955	435810
9.956666667	435930
9.958333333	435880
9.96	435730
9.961666667	435580
9.963333333	435840
9.965	436130
9.966666667	436210
9.968333333	436690
9.97	436790
9.971666667	436960
9.973333333	437070
9.975	437240
9.976666667	437330
9.978333333	437020
9.98	437050
9.981666667	437370
9.983333333	437560
9.985	437340
9.986666667	437070
9.988333333	437230
9.99	437370
9.991666667	437390
9.993333333	437360
9.995	437190
9.996666667	437360
9.998333333	437500
10	437540
10.00166667	437680
10.00333333	437790
10.005	437750
10.00666667	437510
10.00833333	437550
10.01	437410
10.01166667	437260
10.01333333	437410
10.015	437390
10.01666667	437640
10.01833333	437830
10.02	437920
10.02166667	438010
10.02333333	438110
10.025	438190
10.02666667	438190
10.02833333	437840
10.03	437960
10.03166667	438030
10.03333333	437830
10.035	437940
10.03666667	438210
10.03833333	438290
10.04	438190
10.04166667	437930
10.04333333	438130
10.045	438250
10.04666667	438250
10.04833333	437970
10.05	438010
10.05166667	438150
10.05333333	437870
10.055	438030
10.05666667	438140
10.05833333	438310
10.06	437950
10.06166667	437750
10.06333333	437630
10.065	437380
10.06666667	437120
10.06833333	437070
10.07	436970
10.07166667	436670
10.07333333	436700
10.075	436760
10.07666667	437030
10.07833333	437070
10.08	437280
10.08166667	437510
10.08333333	437700
10.085	437530
10.08666667	437440
10.08833333	437650
10.09	437730
10.09166667	437990
10.09333333	438150
10.095	438090
10.09666667	438150
10.09833333	438310
10.1	438100
10.10166667	437920
10.10333333	437760
10.105	437710
10.10666667	437550
10.10833333	437400
10.11	437590
10.11166667	437520
10.11333333	437800
10.115	437950
10.11666667	438020
10.11833333	437890
10.12	437990
10.12166667	438020
10.12333333	437950
10.125	438210
10.12666667	438390
10.12833333	438500
10.13	438260
10.13166667	438060
10.13333333	438280
10.135	438410
10.13666667	438110
10.13833333	438080
10.14	438030
10.14166667	438160
10.14333333	438040
10.145	438110
10.14666667	438220
10.14833333	438010
10.15	437980
10.15166667	438070
10.15333333	437740
10.155	437510
10.15666667	437410
10.15833333	437580
10.16	437590
10.16166667	437430
10.16333333	437620
10.165	437830
10.16666667	437820
10.16833333	437910
10.17	437920
10.17166667	437780
10.17333333	437620
10.175	437860
10.17666667	437890
10.17833333	437840
10.18	437790
10.18166667	437670
10.18333333	437510
10.185	437500
10.18666667	437410
10.18833333	437390
10.19	437480
10.19166667	437730
10.19333333	437920
10.195	437730
10.19666667	437280
10.19833333	437330
10.2	437240
10.20166667	437330
10.20333333	437500
10.205	437560
10.20666667	437530
10.20833333	437560
10.21	437250
10.21166667	437170
10.21333333	437190
10.215	437080
10.21666667	437110
10.21833333	437010
10.22	436980
10.22166667	436800
10.22333333	436920
10.225	437150
10.22666667	437230
10.22833333	437320
10.23	437380
10.23166667	437520
10.23333333	437610
10.235	437490
10.23666667	437310
10.23833333	437240
10.24	437060
10.24166667	437120
10.24333333	437510
10.245	437650
10.24666667	437570
10.24833333	437440
10.25	437220
10.25166667	437210
10.25333333	437120
10.255	437490
10.25666667	437550
10.25833333	437760
10.26	437720
10.26166667	437800
10.26333333	438020
10.265	437880
10.26666667	437750
10.26833333	437640
10.27	437570
10.27166667	437530
10.27333333	437580
10.275	437680
10.27666667	437770
10.27833333	437500
10.28	437460
10.28166667	437620
10.28333333	437840
10.285	438160
10.28666667	438020
10.28833333	438230
10.29	438200
10.29166667	437880
10.29333333	437870
10.295	437640
10.29666667	437700
10.29833333	437700
10.3	437980
10.30166667	437870
10.30333333	437820
10.305	437550
10.30666667	437590
10.30833333	437810
10.31	438050
10.31166667	438180
10.31333333	438260
10.315	438130
10.31666667	438170
10.31833333	438360
10.32	438400
10.32166667	438350
10.32333333	438180
10.325	438390
10.32666667	438270
10.32833333	438060
10.33	438090
10.33166667	437820
10.33333333	438010
10.335	438140
10.33666667	438130
10.33833333	437950
10.34	438040
10.34166667	437870
10.34333333	437760
10.345	437750
10.34666667	438060
10.34833333	438430
10.35	438400
10.35166667	438440
10.35333333	438550
10.355	438650
10.35666667	438550
10.35833333	438310
10.36	438560
10.36166667	438430
10.36333333	438490
10.365	438250
10.36666667	438150
10.36833333	438230
10.37	438240
10.37166667	438380
10.37333333	438360
10.375	438490
10.37666667	438430
10.37833333	438270
10.38	438570
10.38166667	438390
10.38333333	438350
10.385	438290
10.38666667	438440
10.38833333	438320
10.39	438050
10.39166667	438060
10.39333333	438210
10.395	438270
10.39666667	438300
10.39833333	437860
10.4	437530
10.40166667	437670
10.40333333	437480
10.405	437400
10.40666667	437690
10.40833333	437840
10.41	437600
10.41166667	437580
10.41333333	437870
10.415	437710
10.41666667	437630
10.41833333	437920
10.42	438020
10.42166667	437760
10.42333333	437470
10.425	437270
10.42666667	437190
10.42833333	437130
10.43	437060
10.43166667	437180
10.43333333	437290
10.435	437510
10.43666667	437610
10.43833333	437980
10.44	437980
10.44166667	438140
10.44333333	438450
10.445	438180
10.44666667	438210
10.44833333	438110
10.45	438020
10.45166667	438040
10.45333333	437860
10.455	437880
10.45666667	437960
10.45833333	437890
10.46	437780
10.46166667	437410
10.46333333	437590
10.465	437830
10.46666667	438000
10.46833333	438160
10.47	438030
10.47166667	437840
10.47333333	437930
10.475	438120
10.47666667	438230
10.47833333	438270
10.48	438220
10.48166667	438290
10.48333333	438400
10.485	438250
10.48666667	437870
10.48833333	437870
10.49	437920
10.49166667	438150
10.49333333	438260
10.495	438410
10.49666667	438470
10.49833333	438270
10.5	438350
10.50166667	438430
10.50333333	438370
10.505	438290
10.50666667	438290
10.50833333	438400
10.51	438170
10.51166667	438250
10.51333333	438310
10.515	438150
10.51666667	437960
10.51833333	438150
10.52	438090
10.52166667	438030
10.52333333	437950
10.525	438390
10.52666667	438450
10.52833333	438550
10.53	438410
10.53166667	438280
10.53333333	438050
10.535	438010
10.53666667	437970
10.53833333	438020
10.54	437840
10.54166667	437960
10.54333333	437990
10.545	438020
10.54666667	438020
10.54833333	437610
10.55	437420
10.55166667	437490
10.55333333	437430
10.555	437360
10.55666667	437530
10.55833333	437570
10.56	437480
10.56166667	437540
10.56333333	437390
10.565	437430
10.56666667	437490
10.56833333	437290
10.57	437100
10.57166667	437170
10.57333333	437200
10.575	437170
10.57666667	437360
10.57833333	437420
10.58	437440
10.58166667	437580
10.58333333	437620
10.585	437690
10.58666667	437660
10.58833333	437850
10.59	437910
10.59166667	437990
10.59333333	438240
10.595	438290
10.59666667	438520
10.59833333	438490
10.6	438330
10.60166667	438390
10.60333333	438410
10.605	438570
10.60666667	438620
10.60833333	438450
10.61	438420
10.61166667	438360
10.61333333	438350
10.615	438510
10.61666667	438620
10.61833333	438800
10.62	438830
10.62166667	438790
10.62333333	438760
10.625	438830
10.62666667	438860
10.62833333	438800
10.63	438650
10.63166667	438700
10.63333333	438510
10.635	438710
10.63666667	438820
10.63833333	438990
10.64	439070
10.64166667	438950
10.64333333	438800
10.645	438840
10.64666667	438670
10.64833333	438650
10.65	438760
10.65166667	438900
10.65333333	438820
10.655	438510
10.65666667	438450
10.65833333	438670
10.66	438800
10.66166667	438890
10.66333333	439060
10.665	438960
10.66666667	438770
10.66833333	438530
10.67	438450
10.67166667	438810
10.67333333	438740
10.675	438450
10.67666667	438540
10.67833333	438440
10.68	438510
10.68166667	438390
10.68333333	438180
10.685	438180
10.68666667	438170
10.68833333	438260
10.69	438520
10.69166667	438670
10.69333333	438820
10.695	438860
10.69666667	438670
10.69833333	438560
10.7	438670
10.70166667	438670
10.70333333	438920
10.705	439320
10.70666667	439490
10.70833333	439550
10.71	439590
10.71166667	439220
10.71333333	438990
10.715	438960
10.71666667	438940
10.71833333	439230
10.72	438990
10.72166667	438990
10.72333333	438900
10.725	438930
10.72666667	438860
10.72833333	439120
10.73	438920
10.73166667	438770
10.73333333	439210
10.735	439300
10.73666667	439070
10.73833333	438980
10.74	438860
10.74166667	438950
10.74333333	439220
10.745	439290
10.74666667	438830
10.74833333	438520
10.75	438630
10.75166667	438680
10.75333333	438390
10.755	438190
10.75666667	438410
10.75833333	438460
10.76	438420
10.76166667	438410
10.76333333	438520
10.765	438120
10.76666667	438220
10.76833333	438070
10.77	438290
10.77166667	438500
10.77333333	438630
10.775	438650
10.77666667	438880
10.77833333	438780
10.78	438840
10.78166667	438780
10.78333333	438510
10.785	438590
10.78666667	438550
10.78833333	438480
10.79	438550
10.79166667	438550
10.79333333	438850
10.795	438910
10.79666667	439170
10.79833333	439390
10.8	439640
10.80166667	439380
10.80333333	439570
10.805	439420
10.80666667	439160
10.80833333	439350
10.81	439740
10.81166667	439640
10.81333333	439430
10.815	439170
10.81666667	439270
10.81833333	439060
10.82	438900
10.82166667	439050
10.82333333	438730
10.825	438540
10.82666667	438700
10.82833333	438710
10.83	438860
10.83166667	438770
10.83333333	438780
10.835	438760
10.83666667	438610
10.83833333	438900
10.84	439070
10.84166667	438820
10.84333333	438540
10.845	438460
10.84666667	438480
10.84833333	439000
10.85	439330
10.85166667	439210
10.85333333	439370
10.855	439640
10.85666667	439540
10.85833333	439500
10.86	439520
10.86166667	438970
10.86333333	438930
10.865	438770
10.86666667	438740
10.86833333	438950
10.87	438890
10.87166667	438920
10.87333333	439330
10.875	439770
10.87666667	439770
10.87833333	439960
10.88	439460
10.88166667	439330
10.88333333	439530
10.885	439610
10.88666667	439600
10.88833333	439760
10.89	439970
10.89166667	440110
10.89333333	440070
10.895	440150
10.89666667	440160
10.89833333	440080
10.9	439970
10.90166667	439930
10.90333333	439580
10.905	439450
10.90666667	439290
10.90833333	439120
10.91	439540
10.91166667	439940
10.91333333	439870
10.915	439750
10.91666667	439960
10.91833333	440070
10.92	439740
10.92166667	439640
10.92333333	439610
10.925	440020
10.92666667	439940
10.92833333	440070
10.93	439920
10.93166667	439750
10.93333333	439730
10.935	440030
10.93666667	440080
10.93833333	440100
10.94	440110
10.94166667	440230
10.94333333	440150
10.945	440270
10.94666667	440290
10.94833333	440080
10.95	440080
10.95166667	440030
10.95333333	440130
10.955	439890
10.95666667	439480
10.95833333	439340
10.96	439420
10.96166667	439820
10.96333333	440160
10.965	440270
10.96666667	440150
10.96833333	440060
10.97	440250
10.97166667	440490
10.97333333	440350
10.975	440270
10.97666667	440260
10.97833333	440400
10.98	440220
10.98166667	440020
10.98333333	439860
10.985	439990
10.98666667	439670
10.98833333	439760
10.99	439700
10.99166667	439430
10.99333333	439430
10.995	440060
10.99666667	440450
10.99833333	440500
11	440460
11.00166667	439860
11.00333333	439990
11.005	439970
11.00666667	439920
11.00833333	439730
11.01	439610
11.01166667	439680
11.01333333	439930
11.015	439670
11.01666667	439670
11.01833333	439350
11.02	439100
11.02166667	439200
11.02333333	439560
11.025	439840
11.02666667	439760
11.02833333	439650
11.03	439430
11.03166667	439310
11.03333333	439280
11.035	439220
11.03666667	439150
11.03833333	439360
11.04	439260
11.04166667	439490
11.04333333	439410
11.045	439340
11.04666667	439620
11.04833333	439870
11.05	439880
11.05166667	439670
11.05333333	439480
11.055	439490
11.05666667	439640
11.05833333	440050
11.06	440360
11.06166667	440050
11.06333333	439330
11.065	439480
11.06666667	439780
11.06833333	439500
11.07	439270
11.07166667	439410
11.07333333	439620
11.075	439760
11.07666667	439610
11.07833333	439570
11.08	439540
11.08166667	439530
11.08333333	440020
11.085	440240
11.08666667	440280
11.08833333	440270
11.09	440260
11.09166667	440360
11.09333333	440370
11.095	440370
11.09666667	440450
11.09833333	440220
11.1	440030
11.10166667	440240
11.10333333	440340
11.105	440320
11.10666667	440130
11.10833333	439970
11.11	440060
11.11166667	439730
11.11333333	440180
11.115	440320
11.11666667	440000
11.11833333	440300
11.12	440310
11.12166667	440050
11.12333333	439530
11.125	439170
11.12666667	439400
11.12833333	439570
11.13	439760
11.13166667	439760
11.13333333	439760
11.135	439500
11.13666667	439530
11.13833333	439510
11.14	439630
11.14166667	439580
11.14333333	439890
11.145	440150
11.14666667	440260
11.14833333	440280
11.15	440400
11.15166667	440430
11.15333333	440390
11.155	440270
11.15666667	440490
11.15833333	440580
11.16	440330
11.16166667	440050
11.16333333	440070
11.165	440040
11.16666667	440090
11.16833333	440350
11.17	439980
11.17166667	440150
11.17333333	439550
11.175	439830
11.17666667	440130
11.17833333	440060
11.18	440060
11.18166667	439590
11.18333333	439400
11.185	439130
11.18666667	439120
11.18833333	439600
11.19	439910
11.19166667	439430
11.19333333	439670
11.195	439990
11.19666667	440130
11.19833333	440230
11.2	440090
11.20166667	439950
11.20333333	439960
11.205	440150
11.20666667	440490
11.20833333	440630
11.21	440710
11.21166667	440660
11.21333333	440640
11.215	440580
11.21666667	440550
11.21833333	440560
11.22	440450
11.22166667	440330
11.22333333	440010
11.225	440200
11.22666667	440410
11.22833333	440480
11.23	440560
11.23166667	440510
11.23333333	440620
11.235	440700
11.23666667	440670
11.23833333	440640
11.24	440540
11.24166667	440580
11.24333333	440470
11.245	440640
11.24666667	440670
11.24833333	440820
11.25	440830
11.25166667	440880
11.25333333	440640
11.255	440720
11.25666667	440840
11.25833333	440860
11.26	441070
11.26166667	440940
11.26333333	441010
11.265	441190
11.26666667	440950
11.26833333	441010
11.27	441000
11.27166667	441130
11.27333333	441150
11.275	441230
11.27666667	441190
11.27833333	441140
11.28	440910
11.28166667	441040
11.28333333	440950
11.285	441090
11.28666667	441280
11.28833333	441600
11.29	441910
11.29166667	441950
11.29333333	441820
11.295	441690
11.29666667	441410
11.29833333	441110
11.3	441280
11.30166667	441170
11.30333333	441150
11.305	441060
11.30666667	440920
11.30833333	440990
11.31	440950
11.31166667	440920
11.31333333	440930
11.315	440940
11.31666667	440900
11.31833333	441020
11.32	440830
11.32166667	440880
11.32333333	440870
11.325	440890
11.32666667	440900
11.32833333	440900
11.33	440860
11.33166667	440990
11.33333333	441000
11.335	441050
11.33666667	440980
11.33833333	441090
11.34	441220
11.34166667	441230
11.34333333	441260
11.345	441440
11.34666667	441810
11.34833333	441790
11.35	441940
11.35166667	441550
11.35333333	441530
11.355	441290
11.35666667	441250
11.35833333	441670
11.36	442180
11.36166667	442300
11.36333333	442100
11.365	441860
11.36666667	442040
11.36833333	442000
11.37	442040
11.37166667	441850
11.37333333	441540
11.375	441560
11.37666667	441330
11.37833333	441380
11.38	441000
11.38166667	441240
11.38333333	441390
11.385	441560
11.38666667	441750
11.38833333	441830
11.39	442110
11.39166667	442040
11.39333333	442030
11.395	442260
11.39666667	442430
11.39833333	442550
11.4	442550
11.40166667	442700
11.40333333	442810
11.405	442850
11.40666667	442490
11.40833333	442190
11.41	442260
11.41166667	442390
11.41333333	442640
11.415	442570
11.41666667	442520
11.41833333	442740
11.42	442540
11.42166667	442470
11.42333333	442360
11.425	442190
11.42666667	442050
11.42833333	441350
11.43	441470
11.43166667	441310
11.43333333	441260
11.435	441600
11.43666667	441840
11.43833333	442090
11.44	442390
11.44166667	442300
11.44333333	442180
11.445	441790
11.44666667	441870
11.44833333	441750
11.45	441850
11.45166667	441820
11.45333333	441560
11.455	441520
11.45666667	441490
11.45833333	441640
11.46	442130
11.46166667	441750
11.46333333	441730
11.465	442190
11.46666667	442400
11.46833333	442570
11.47	442580
11.47166667	442640
11.47333333	442350
11.475	442370
11.47666667	442650
11.47833333	442640
11.48	442640
11.48166667	442830
11.48333333	442660
11.485	442800
11.48666667	442920
11.48833333	442810
11.49	442800
11.49166667	442890
11.49333333	442860
11.495	442710
11.49666667	442980
11.49833333	443050
11.5	443170
11.50166667	443030
11.50333333	443030
11.505	443180
11.50666667	443150
11.50833333	443280
11.51	443460
11.51166667	443460
11.51333333	443560
11.515	443470
11.51666667	443390
11.51833333	443550
11.52	443540
11.52166667	443580
11.52333333	443820
11.525	443980
11.52666667	444020
11.52833333	444060
11.53	444160
11.53166667	444300
11.53333333	444140
11.535	444130
11.53666667	444180
11.53833333	443930
11.54	443790
11.54166667	443690
11.54333333	443660
11.545	443840
11.54666667	444060
11.54833333	444090
11.55	443920
11.55166667	443650
11.55333333	443450
11.555	443610
11.55666667	443770
11.55833333	443850
11.56	443940
11.56166667	443960
11.56333333	443980
11.565	444120
11.56666667	444320
11.56833333	444360
11.57	444270
11.57166667	444250
11.57333333	444450
11.575	444490
11.57666667	444490
11.57833333	444290
11.58	444440
11.58166667	444670
11.58333333	444950
11.585	445030
11.58666667	445180
11.58833333	444980
11.59	445160
11.59166667	445120
11.59333333	445260
11.595	445320
11.59666667	445120
11.59833333	445220
11.6	445330
11.60166667	445270
11.60333333	445270
11.605	445190
11.60666667	445420
11.60833333	445450
11.61	445610
11.61166667	445690
11.61333333	445560
11.615	445480
11.61666667	445730
11.61833333	445950
11.62	445780
11.62166667	445730
11.62333333	445900
11.625	445890
11.62666667	445890
11.62833333	445800
11.63	446060
11.63166667	446230
11.63333333	446270
11.635	446190
11.63666667	445900
11.63833333	445820
11.64	446200
11.64166667	446260
11.64333333	446540
11.645	446570
11.64666667	446640
11.64833333	446700
11.65	446580
11.65166667	446560
11.65333333	446550
11.655	446640
11.65666667	446730
11.65833333	446680
11.66	446610
11.66166667	446480
11.66333333	446270
11.665	446510
11.66666667	446710
11.66833333	446820
11.67	446780
11.67166667	446950
11.67333333	446840
11.675	446670
11.67666667	446870
11.67833333	446710
11.68	446680
11.68166667	446710
11.68333333	446820
11.685	446770
11.68666667	446950
11.68833333	447180
11.69	447360
11.69166667	447390
11.69333333	447680
11.695	447670
11.69666667	447710
11.69833333	447650
11.7	447570
11.70166667	447660
11.70333333	447700
11.705	447330
11.70666667	447470
11.70833333	447310
11.71	447170
11.71166667	447320
11.71333333	447240
11.715	447170
11.71666667	447320
11.71833333	447500
11.72	447620
11.72166667	447480
11.72333333	447370
11.725	447320
11.72666667	447300
11.72833333	446990
11.73	446990
11.73166667	446900
11.73333333	447020
11.735	447310
11.73666667	447110
11.73833333	446850
11.74	446820
11.74166667	447080
11.74333333	447320
11.745	447200
11.74666667	447210
11.74833333	447120
11.75	447180
11.75166667	447370
11.75333333	447480
11.755	447480
11.75666667	447530
11.75833333	447710
11.76	447610
11.76166667	447400
11.76333333	447600
11.765	447600
11.76666667	447750
11.76833333	447790
11.77	447700
11.77166667	447590
11.77333333	447790
11.775	447890
11.77666667	448140
11.77833333	448240
11.78	448330
11.78166667	448370
11.78333333	448420
11.785	448580
11.78666667	448740
11.78833333	448780
11.79	448960
11.79166667	448910
11.79333333	449140
11.795	449430
11.79666667	449590
11.79833333	449840
11.8	449870
11.80166667	449640
11.80333333	449350
11.805	449250
11.80666667	449390
11.80833333	449740
11.81	450060
11.81166667	450230
11.81333333	450390
11.815	450300
11.81666667	450490
11.81833333	450450
11.82	450340
11.82166667	450440
11.82333333	450600
11.825	450370
11.82666667	450560
11.82833333	450460
11.83	450400
11.83166667	450660
11.83333333	450640
11.835	450710
11.83666667	450590
11.83833333	450650
11.84	450600
11.84166667	450570
11.84333333	450680
11.845	450250
11.84666667	450430
11.84833333	450440
11.85	450540
11.85166667	450600
11.85333333	450550
11.855	450720
11.85666667	450720
11.85833333	451040
11.86	451130
11.86166667	451040
11.86333333	451370
11.865	451430
11.86666667	451280
11.86833333	451360
11.87	451430
11.87166667	451690
11.87333333	452230
11.875	452090
11.87666667	452120
11.87833333	452290
11.88	452370
11.88166667	452180
11.88333333	452180
11.885	452300
11.88666667	452330
11.88833333	452380
11.89	452760
11.89166667	452720
11.89333333	452820
11.895	452880
11.89666667	452800
11.89833333	452760
11.9	452700
11.90166667	452590
11.90333333	452870
11.905	453200
11.90666667	453220
11.90833333	453230
11.91	453310
11.91166667	453650
11.91333333	453770
11.915	453860
11.91666667	453730
11.91833333	454090
11.92	454210
11.92166667	454200
11.92333333	454290
11.925	454390
11.92666667	454330
11.92833333	454500
11.93	454620
11.93166667	454440
11.93333333	454400
11.935	454710
11.93666667	454640
11.93833333	454660
11.94	454730
11.94166667	454850
11.94333333	455090
11.945	455230
11.94666667	455380
11.94833333	455440
11.95	455350
11.95166667	455500
11.95333333	455420
11.955	455380
11.95666667	455290
11.95833333	455280
11.96	455410
11.96166667	455620
11.96333333	455640
11.965	455660
11.96666667	455760
11.96833333	456050
11.97	456290
11.97166667	456410
11.97333333	456540
11.975	456580
11.97666667	456460
11.97833333	455980
11.98	456090
11.98166667	456310
11.98333333	456290
11.985	456390
11.98666667	456460
11.98833333	456380
11.99	456450
11.99166667	456850
11.99333333	457130
11.995	457050
11.99666667	457210
11.99833333	457410
12	457280
12.00166667	457470
12.00333333	457720
12.005	458140
12.00666667	458050
12.00833333	458260
12.01	458490
12.01166667	458390
12.01333333	458220
