CHROMATOGRAM	
4.511666667	502020
4.513333333	501440
4.515	501600
4.516666667	501830
4.518333333	502130
4.52	501850
4.521666667	501660
4.523333333	500870
4.525	500400
4.526666667	500020
4.528333333	500040
4.53	499860
4.531666667	500240
4.533333333	499930
4.535	499710
4.536666667	499510
4.538333333	499350
4.54	499240
4.541666667	498950
4.543333333	498600
4.545	498530
4.546666667	498320
4.548333333	498100
4.55	497970
4.551666667	497310
4.553333333	497150
4.555	496450
4.556666667	495990
4.558333333	495350
4.56	495320
4.561666667	495460
4.563333333	495230
4.565	495270
4.566666667	494640
4.568333333	494550
4.57	494640
4.571666667	494080
4.573333333	493820
4.575	493360
4.576666667	493630
4.578333333	493750
4.58	493540
4.581666667	493580
4.583333333	493620
4.585	493380
4.586666667	493360
4.588333333	492870
4.59	492660
4.591666667	492370
4.593333333	491850
4.595	492150
4.596666667	492130
4.598333333	491630
4.6	491220
4.601666667	491260
4.603333333	491210
4.605	491210
4.606666667	490800
4.608333333	490380
4.61	490350
4.611666667	490480
4.613333333	490300
4.615	490240
4.616666667	490480
4.618333333	490430
4.62	490580
4.621666667	490860
4.623333333	491060
4.625	491610
4.626666667	491490
4.628333333	491320
4.63	491010
4.631666667	490730
4.633333333	490250
4.635	490180
4.636666667	490180
4.638333333	489690
4.64	489170
4.641666667	488690
4.643333333	488390
4.645	488090
4.646666667	488010
4.648333333	487780
4.65	487840
4.651666667	487820
4.653333333	487940
4.655	488370
4.656666667	488110
4.658333333	487890
4.66	487780
4.661666667	487850
4.663333333	487600
4.665	487690
4.666666667	487620
4.668333333	487400
4.67	487660
4.671666667	487630
4.673333333	487870
4.675	487310
4.676666667	487340
4.678333333	487190
4.68	487040
4.681666667	486970
4.683333333	486720
4.685	486710
4.686666667	486650
4.688333333	486230
4.69	486490
4.691666667	486180
4.693333333	486110
4.695	485780
4.696666667	485800
4.698333333	485620
4.7	485480
4.701666667	485520
4.703333333	484860
4.705	484030
4.706666667	483670
4.708333333	483880
4.71	484300
4.711666667	484860
4.713333333	484630
4.715	483860
4.716666667	483390
4.718333333	483040
4.72	483090
4.721666667	483260
4.723333333	483360
4.725	482890
4.726666667	482750
4.728333333	482640
4.73	482410
4.731666667	482460
4.733333333	482210
4.735	482320
4.736666667	482480
4.738333333	482770
4.74	482390
4.741666667	482230
4.743333333	482190
4.745	481890
4.746666667	481760
4.748333333	481520
4.75	481510
4.751666667	481700
4.753333333	481610
4.755	481540
4.756666667	481580
4.758333333	481700
4.76	482070
4.761666667	482640
4.763333333	483040
4.765	482860
4.766666667	482810
4.768333333	482590
4.77	481940
4.771666667	480820
4.773333333	479910
4.775	478980
4.776666667	478650
4.778333333	478570
4.78	478420
4.781666667	478510
4.783333333	478680
4.785	478930
4.786666667	478860
4.788333333	478840
4.79	478820
4.791666667	478910
4.793333333	479030
4.795	479180
4.796666667	478860
4.798333333	478950
4.8	478820
4.801666667	479140
4.803333333	479390
4.805	479740
4.806666667	480030
4.808333333	479860
4.81	480000
4.811666667	479920
4.813333333	479870
4.815	479220
4.816666667	478800
4.818333333	478610
4.82	478540
4.821666667	478020
4.823333333	477910
4.825	477830
4.826666667	477160
4.828333333	476740
4.83	476400
4.831666667	475870
4.833333333	475150
4.835	474860
4.836666667	474740
4.838333333	474590
4.84	474730
4.841666667	474290
4.843333333	474150
4.845	474780
4.846666667	474990
4.848333333	475050
4.85	474710
4.851666667	474130
4.853333333	473550
4.855	473220
4.856666667	472890
4.858333333	472590
4.86	472620
4.861666667	472480
4.863333333	472330
4.865	472070
4.866666667	471670
4.868333333	471870
4.87	471640
4.871666667	471540
4.873333333	471590
4.875	471370
4.876666667	471440
4.878333333	471470
4.88	471200
4.881666667	470720
4.883333333	470600
4.885	470700
4.886666667	470970
4.888333333	470690
4.89	470730
4.891666667	471110
4.893333333	470840
4.895	470660
4.896666667	470550
4.898333333	470520
4.9	470390
4.901666667	470200
4.903333333	470220
4.905	469950
4.906666667	469800
4.908333333	469630
4.91	469680
4.911666667	470040
4.913333333	470350
4.915	470950
4.916666667	471350
4.918333333	471950
4.92	472400
4.921666667	473000
4.923333333	473490
4.925	473610
4.926666667	473940
4.928333333	474010
4.93	474140
4.931666667	473910
4.933333333	474260
4.935	474480
4.936666667	474270
4.938333333	473960
4.94	473590
4.941666667	473680
4.943333333	473200
4.945	473110
4.946666667	473240
4.948333333	472970
4.95	472940
4.951666667	472940
4.953333333	473000
4.955	473200
4.956666667	473350
4.958333333	473150
4.96	472680
4.961666667	471910
4.963333333	471400
4.965	471370
4.966666667	471550
4.968333333	471370
4.97	471170
4.971666667	471110
4.973333333	470740
4.975	470730
4.976666667	470630
4.978333333	470520
4.98	470400
4.981666667	470590
4.983333333	470100
4.985	470150
4.986666667	470370
4.988333333	470050
4.99	470500
4.991666667	470450
4.993333333	470850
4.995	470910
4.996666667	471320
4.998333333	471400
5	471610
5.001666667	471550
5.003333333	471570
5.005	471290
5.006666667	471160
5.008333333	471360
5.01	471460
5.011666667	471590
5.013333333	471890
5.015	471870
5.016666667	472400
5.018333333	472580
5.02	472740
5.021666667	473090
5.023333333	473120
5.025	472970
5.026666667	472610
5.028333333	472130
5.03	472510
5.031666667	472230
5.033333333	471730
5.035	471500
5.036666667	471950
5.038333333	471660
5.04	472030
5.041666667	472640
5.043333333	472710
5.045	472520
5.046666667	471920
5.048333333	471270
5.05	470660
5.051666667	470150
5.053333333	469520
5.055	468890
5.056666667	468760
5.058333333	468650
5.06	468720
5.061666667	468590
5.063333333	468650
5.065	468540
5.066666667	467820
5.068333333	467690
5.07	467630
5.071666667	467670
5.073333333	467310
5.075	467300
5.076666667	466780
5.078333333	466420
5.08	465920
5.081666667	465440
5.083333333	465270
5.085	465220
5.086666667	465690
5.088333333	466320
5.09	466730
5.091666667	466890
5.093333333	466910
5.095	467230
5.096666667	466880
5.098333333	466830
5.1	466170
5.101666667	465860
5.103333333	465830
5.105	465650
5.106666667	465020
5.108333333	464500
5.11	464220
5.111666667	464260
5.113333333	464220
5.115	464340
5.116666667	464320
5.118333333	464260
5.12	464030
5.121666667	464190
5.123333333	464380
5.125	464100
5.126666667	464350
5.128333333	464630
5.13	464700
5.131666667	464440
5.133333333	463950
5.135	463730
5.136666667	463800
5.138333333	463130
5.14	462590
5.141666667	462640
5.143333333	462790
5.145	462750
5.146666667	462810
5.148333333	463050
5.15	462900
5.151666667	462560
5.153333333	462180
5.155	462010
5.156666667	461970
5.158333333	461740
5.16	461460
5.161666667	461230
5.163333333	461020
5.165	460450
5.166666667	459960
5.168333333	459490
5.17	459240
5.171666667	459210
5.173333333	458840
5.175	458810
5.176666667	459100
5.178333333	459410
5.18	459720
5.181666667	459550
5.183333333	459310
5.185	459190
5.186666667	459310
5.188333333	459250
5.19	458990
5.191666667	458820
5.193333333	458550
5.195	458430
5.196666667	458320
5.198333333	458510
5.2	458780
5.201666667	458850
5.203333333	459200
5.205	459000
5.206666667	459210
5.208333333	459180
5.21	459490
5.211666667	459720
5.213333333	459620
5.215	460030
5.216666667	460120
5.218333333	460370
5.22	460680
5.221666667	461430
5.223333333	461560
5.225	461710
5.226666667	461440
5.228333333	461400
5.23	461710
5.231666667	461850
5.233333333	462290
5.235	461960
5.236666667	461680
5.238333333	461290
5.24	461150
5.241666667	460840
5.243333333	460390
5.245	459570
5.246666667	459300
5.248333333	459390
5.25	459670
5.251666667	459800
5.253333333	459500
5.255	459500
5.256666667	459490
5.258333333	459680
5.26	459280
5.261666667	459130
5.263333333	459130
5.265	458880
5.266666667	458870
5.268333333	458950
5.27	458770
5.271666667	459000
5.273333333	458860
5.275	458830
5.276666667	458870
5.278333333	459000
5.28	459010
5.281666667	459040
5.283333333	459180
5.285	460140
5.286666667	461040
5.288333333	462440
5.29	463480
5.291666667	464460
5.293333333	465490
5.295	466780
5.296666667	467000
5.298333333	466840
5.3	466160
5.301666667	466070
5.303333333	465980
5.305	465810
5.306666667	465250
5.308333333	465170
5.31	465620
5.311666667	466290
5.313333333	466800
5.315	467320
5.316666667	468290
5.318333333	468910
5.32	469640
5.321666667	470250
5.323333333	470870
5.325	471630
5.326666667	471940
5.328333333	471720
5.33	470950
5.331666667	469900
5.333333333	468360
5.335	467000
5.336666667	465880
5.338333333	465130
5.34	464160
5.341666667	463730
5.343333333	463490
5.345	463470
5.346666667	463020
5.348333333	463410
5.35	463520
5.351666667	463780
5.353333333	463600
5.355	463230
5.356666667	462580
5.358333333	461800
5.36	460790
5.361666667	459930
5.363333333	459670
5.365	459180
5.366666667	458780
5.368333333	458540
5.37	458330
5.371666667	458470
5.373333333	458610
5.375	458890
5.376666667	459330
5.378333333	459790
5.38	460090
5.381666667	460320
5.383333333	460260
5.385	459870
5.386666667	459430
5.388333333	458740
5.39	458500
5.391666667	458330
5.393333333	458280
5.395	458110
5.396666667	457240
5.398333333	456570
5.4	456190
5.401666667	456020
5.403333333	456140
5.405	456240
5.406666667	456900
5.408333333	457440
5.41	458060
5.411666667	458590
5.413333333	458490
5.415	458510
5.416666667	458710
5.418333333	458730
5.42	458970
5.421666667	458790
5.423333333	458980
5.425	458510
5.426666667	457970
5.428333333	457330
5.43	457190
5.431666667	457000
5.433333333	456850
5.435	456270
5.436666667	455800
5.438333333	455690
5.44	455410
5.441666667	455360
5.443333333	455340
5.445	455110
5.446666667	455000
5.448333333	454950
5.45	454890
5.451666667	454950
5.453333333	455270
5.455	455540
5.456666667	455360
5.458333333	455440
5.46	455300
5.461666667	455480
5.463333333	455590
5.465	455320
5.466666667	455250
5.468333333	455450
5.47	456060
5.471666667	455890
5.473333333	455520
5.475	455570
5.476666667	455450
5.478333333	455420
5.48	455180
5.481666667	455160
5.483333333	455380
5.485	455570
5.486666667	455510
5.488333333	455590
5.49	455690
5.491666667	455930
5.493333333	455810
5.495	456190
5.496666667	456300
5.498333333	456470
5.5	456650
5.501666667	456410
5.503333333	455880
5.505	455140
5.506666667	454660
5.508333333	454290
5.51	454290
5.511666667	453750
5.513333333	453380
5.515	452540
5.516666667	452530
5.518333333	452540
5.52	452860
5.521666667	453060
5.523333333	453440
5.525	453610
5.526666667	454000
5.528333333	454250
5.53	454610
5.531666667	454600
5.533333333	454870
5.535	454780
5.536666667	454510
5.538333333	453850
5.54	453360
5.541666667	452820
5.543333333	452630
5.545	452200
5.546666667	451990
5.548333333	451640
5.55	451540
5.551666667	451240
5.553333333	451570
5.555	451400
5.556666667	451210
5.558333333	451160
5.56	451190
5.561666667	451160
5.563333333	450800
5.565	450850
5.566666667	450760
5.568333333	450560
5.57	450430
5.571666667	450320
5.573333333	450300
5.575	449840
5.576666667	450220
5.578333333	450550
5.58	451100
5.581666667	451360
5.583333333	451860
5.585	451820
5.586666667	452050
5.588333333	452070
5.59	451820
5.591666667	451580
5.593333333	451420
5.595	451360
5.596666667	451200
5.598333333	451130
5.6	450920
5.601666667	450680
5.603333333	450500
5.605	450310
5.606666667	449870
5.608333333	449710
5.61	449370
5.611666667	449470
5.613333333	449430
5.615	449600
5.616666667	449360
5.618333333	449220
5.62	449260
5.621666667	449530
5.623333333	449720
5.625	449890
5.626666667	450250
5.628333333	450060
5.63	450200
5.631666667	450480
5.633333333	450810
5.635	450440
5.636666667	450500
5.638333333	450690
5.64	450590
5.641666667	450680
5.643333333	450830
5.645	451150
5.646666667	451460
5.648333333	451390
5.65	451310
5.651666667	451250
5.653333333	451310
5.655	450970
5.656666667	450960
5.658333333	450760
5.66	451030
5.661666667	450980
5.663333333	451200
5.665	450970
5.666666667	451540
5.668333333	451240
5.67	451450
5.671666667	451670
5.673333333	451520
5.675	451500
5.676666667	451710
5.678333333	451680
5.68	451580
5.681666667	451310
5.683333333	450870
5.685	450930
5.686666667	451180
5.688333333	451260
5.69	451180
5.691666667	450770
5.693333333	450700
5.695	450350
5.696666667	450360
5.698333333	450320
5.7	450380
5.701666667	450460
5.703333333	450480
5.705	449910
5.706666667	449150
5.708333333	448920
5.71	448780
5.711666667	448500
5.713333333	448760
5.715	448680
5.716666667	449100
5.718333333	449500
5.72	449530
5.721666667	449630
5.723333333	449830
5.725	450370
5.726666667	450510
5.728333333	450370
5.73	450410
5.731666667	450430
5.733333333	449860
5.735	449820
5.736666667	449690
5.738333333	449380
5.74	448600
5.741666667	448190
5.743333333	447980
5.745	447720
5.746666667	448030
5.748333333	447860
5.75	447800
5.751666667	447580
5.753333333	447510
5.755	447110
5.756666667	446920
5.758333333	447120
5.76	447410
5.761666667	448140
5.763333333	448370
5.765	448410
5.766666667	448590
5.768333333	448040
5.77	447930
5.771666667	448340
5.773333333	448360
5.775	448570
5.776666667	449060
5.778333333	449110
5.78	449000
5.781666667	448660
5.783333333	448740
5.785	448910
5.786666667	449650
5.788333333	449720
5.79	449900
5.791666667	449700
5.793333333	449310
5.795	448770
5.796666667	448740
5.798333333	448560
5.8	448520
5.801666667	448540
5.803333333	448710
5.805	449140
5.806666667	449570
5.808333333	449680
5.81	449400
5.811666667	449550
5.813333333	449740
5.815	449430
5.816666667	449380
5.818333333	449200
5.82	449350
5.821666667	449790
5.823333333	450270
5.825	450240
5.826666667	450280
5.828333333	450320
5.83	450630
5.831666667	450500
5.833333333	450690
5.835	450580
5.836666667	450900
5.838333333	450970
5.84	451050
5.841666667	451230
5.843333333	451920
5.845	452330
5.846666667	452460
5.848333333	452520
5.85	452340
5.851666667	451800
5.853333333	451330
5.855	451300
5.856666667	451500
5.858333333	451370
5.86	451120
5.861666667	450860
5.863333333	450740
5.865	450560
5.866666667	450580
5.868333333	450090
5.87	450560
5.871666667	450720
5.873333333	451350
5.875	451500
5.876666667	451140
5.878333333	451350
5.88	451530
5.881666667	451850
5.883333333	451820
5.885	452000
5.886666667	452290
5.888333333	452780
5.89	453090
5.891666667	453420
5.893333333	453730
5.895	454300
5.896666667	454900
5.898333333	455600
5.9	456730
5.901666667	457640
5.903333333	458970
5.905	460180
5.906666667	461050
5.908333333	462070
5.91	463720
5.911666667	464600
5.913333333	465550
5.915	466900
5.916666667	469630
5.918333333	480420
5.92	517720
5.921666667	601150
5.923333333	740480
5.925	930560
5.926666667	1152050
5.928333333	1375300
5.93	1547110
5.931666667	1560120
5.933333333	1380860
5.935	1208340
5.936666667	1072240
5.938333333	962770
5.94	875650
5.941666667	807290
5.943333333	753120
5.945	709430
5.946666667	674430
5.948333333	646930
5.95	624620
5.951666667	606530
5.953333333	592160
5.955	580160
5.956666667	570580
5.958333333	562570
5.96	555540
5.961666667	549390
5.963333333	545140
5.965	541710
5.966666667	538750
5.968333333	536290
5.97	534330
5.971666667	532950
5.973333333	531480
5.975	530720
5.976666667	530410
5.978333333	530740
5.98	531070
5.981666667	531640
5.983333333	532160
5.985	531780
5.986666667	531720
5.988333333	531600
5.99	532180
5.991666667	531830
5.993333333	531620
5.995	531040
5.996666667	530910
5.998333333	530540
6	530410
6.001666667	530340
6.003333333	530710
6.005	531280
6.006666667	532240
6.008333333	533030
6.01	533520
6.011666667	534210
6.013333333	534940
6.015	535910
6.016666667	536450
6.018333333	537230
6.02	538000
6.021666667	538960
6.023333333	539860
6.025	541180
6.026666667	542760
6.028333333	544530
6.03	546570
6.031666667	549120
6.033333333	551820
6.035	554880
6.036666667	558820
6.038333333	562490
6.04	566270
6.041666667	569300
6.043333333	572770
6.045	575780
6.046666667	578410
6.048333333	580770
6.05	582460
6.051666667	583470
6.053333333	584250
6.055	585660
6.056666667	586790
6.058333333	588820
6.06	590600
6.061666667	593550
6.063333333	596400
6.065	599530
6.066666667	602740
6.068333333	606220
6.07	609590
6.071666667	612720
6.073333333	615460
6.075	617400
6.076666667	618620
6.078333333	619220
6.08	618890
6.081666667	617530
6.083333333	616260
6.085	614680
6.086666667	613030
6.088333333	611120
6.09	609630
6.091666667	608540
6.093333333	607280
6.095	606050
6.096666667	604160
6.098333333	602330
6.1	600420
6.101666667	598540
6.103333333	596980
6.105	595640
6.106666667	594360
6.108333333	593570
6.11	592990
6.111666667	592230
6.113333333	591680
6.115	590660
6.116666667	590250
6.118333333	589380
6.12	588450
6.121666667	587690
6.123333333	586820
6.125	586300
6.126666667	585680
6.128333333	584500
6.13	583830
6.131666667	583140
6.133333333	582750
6.135	582030
6.136666667	581530
6.138333333	580910
6.14	580160
6.141666667	579950
6.143333333	579860
6.145	579730
6.146666667	579180
6.148333333	578770
6.15	578490
6.151666667	578120
6.153333333	577380
6.155	576600
6.156666667	576260
6.158333333	575700
6.16	575460
6.161666667	574800
6.163333333	574570
6.165	574060
6.166666667	573380
6.168333333	572980
6.17	572790
6.171666667	572380
6.173333333	572200
6.175	571690
6.176666667	570860
6.178333333	570510
6.18	569990
6.181666667	569670
6.183333333	569270
6.185	569140
6.186666667	568790
6.188333333	568640
6.19	567890
6.191666667	567760
6.193333333	567520
6.195	567670
6.196666667	567560
6.198333333	567270
6.2	567110
6.201666667	566340
6.203333333	565570
6.205	564860
6.206666667	564400
6.208333333	563940
6.21	563770
6.211666667	563800
6.213333333	563850
6.215	563990
6.216666667	563590
6.218333333	563590
6.22	563450
6.221666667	562770
6.223333333	562430
6.225	562470
6.226666667	562540
6.228333333	563380
6.23	564630
6.231666667	566080
6.233333333	567400
6.235	568490
6.236666667	569400
6.238333333	569990
6.24	570870
6.241666667	571550
6.243333333	572490
6.245	573060
6.246666667	573790
6.248333333	574540
6.25	575890
6.251666667	576900
6.253333333	577900
6.255	578780
6.256666667	579750
6.258333333	580330
6.26	581050
6.261666667	581660
6.263333333	582240
6.265	582890
6.266666667	583330
6.268333333	583910
6.27	584310
6.271666667	584510
6.273333333	584650
6.275	584830
6.276666667	584950
6.278333333	585300
6.28	586030
6.281666667	586200
6.283333333	586460
6.285	586430
6.286666667	586710
6.288333333	587010
6.29	587760
6.291666667	587880
6.293333333	588360
6.295	589130
6.296666667	589530
6.298333333	590070
6.3	590850
6.301666667	591510
6.303333333	592250
6.305	592590
6.306666667	592890
6.308333333	593630
6.31	594460
6.311666667	595680
6.313333333	596480
6.315	597520
6.316666667	598720
6.318333333	600240
6.32	602400
6.321666667	604120
6.323333333	606330
6.325	608700
6.326666667	612060
6.328333333	615880
6.33	620660
6.331666667	627380
6.333333333	636160
6.335	646470
6.336666667	659170
6.338333333	674500
6.34	693930
6.341666667	718640
6.343333333	752370
6.345	799550
6.346666667	868460
6.348333333	968660
6.35	1108560
6.351666667	1296430
6.353333333	1524080
6.355	1784190
6.356666667	2063510
6.358333333	2335090
6.36	2566450
6.361666667	2744610
6.363333333	2842540
6.365	2858910
6.366666667	2804040
6.368333333	2687680
6.37	2532980
6.371666667	2364920
6.373333333	2188430
6.375	2021510
6.376666667	1869400
6.378333333	1735330
6.38	1621530
6.381666667	1524840
6.383333333	1443860
6.385	1375090
6.386666667	1312660
6.388333333	1256390
6.39	1206860
6.391666667	1163750
6.393333333	1124890
6.395	1086920
6.396666667	1049770
6.398333333	1013470
6.4	977960
6.401666667	943690
6.403333333	911000
6.405	879410
6.406666667	849900
6.408333333	822080
6.41	796250
6.411666667	772760
6.413333333	751620
6.415	731010
6.416666667	711090
6.418333333	691670
6.42	673300
6.421666667	655460
6.423333333	638680
6.425	623480
6.426666667	609550
6.428333333	596360
6.43	584520
6.431666667	573310
6.433333333	563100
6.435	554040
6.436666667	546330
6.438333333	539490
6.44	533010
6.441666667	527500
6.443333333	522910
6.445	518830
6.446666667	515700
6.448333333	512980
6.45	510880
6.451666667	508860
6.453333333	506800
6.455	505180
6.456666667	503550
6.458333333	501640
6.46	499560
6.461666667	497620
6.463333333	495510
6.465	493440
6.466666667	491730
6.468333333	489480
6.47	487400
6.471666667	485460
6.473333333	484070
6.475	482790
6.476666667	481680
6.478333333	480620
6.48	479770
6.481666667	478550
6.483333333	477480
6.485	476460
6.486666667	476040
6.488333333	475120
6.49	474030
6.491666667	473300
6.493333333	472730
6.495	471660
6.496666667	470920
6.498333333	470180
6.5	469560
6.501666667	469140
6.503333333	468430
6.505	467880
6.506666667	467580
6.508333333	467330
6.51	466820
6.511666667	466600
6.513333333	466510
6.515	466080
6.516666667	465260
6.518333333	464660
6.52	464250
6.521666667	463710
6.523333333	463610
6.525	463210
6.526666667	463040
6.528333333	462980
6.53	462870
6.531666667	462430
6.533333333	462270
6.535	462090
6.536666667	461890
6.538333333	461530
6.54	460970
6.541666667	460790
6.543333333	460340
6.545	460040
6.546666667	459690
6.548333333	459100
6.55	458850
6.551666667	458340
6.553333333	458220
6.555	457840
6.556666667	457980
6.558333333	458300
6.56	458290
6.561666667	458170
6.563333333	458170
6.565	457900
6.566666667	457950
6.568333333	457920
6.57	457910
6.571666667	457810
6.573333333	457840
6.575	457820
6.576666667	457950
6.578333333	457700
6.58	458220
6.581666667	458400
6.583333333	458920
6.585	459170
6.586666667	458880
6.588333333	458420
6.59	458390
6.591666667	458690
6.593333333	459060
6.595	459250
6.596666667	458920
6.598333333	458870
6.6	458820
6.601666667	459030
6.603333333	459300
6.605	459100
6.606666667	459190
6.608333333	459120
6.61	459150
6.611666667	459110
6.613333333	459220
6.615	459050
6.616666667	458840
6.618333333	458320
6.62	458070
6.621666667	457910
6.623333333	458040
6.625	458060
6.626666667	457370
6.628333333	457150
6.63	456490
6.631666667	455730
6.633333333	455950
6.635	456020
6.636666667	456430
6.638333333	456210
6.64	456250
6.641666667	455730
6.643333333	455510
6.645	455460
6.646666667	455130
6.648333333	455010
6.65	455120
6.651666667	455380
6.653333333	455340
6.655	455200
6.656666667	455180
6.658333333	454640
6.66	454390
6.661666667	454410
6.663333333	454170
6.665	453790
6.666666667	453580
6.668333333	453460
6.67	453300
6.671666667	453630
6.673333333	453750
6.675	453660
6.676666667	453760
6.678333333	453860
6.68	453460
6.681666667	453070
6.683333333	452850
6.685	452790
6.686666667	452370
6.688333333	452550
6.69	452380
6.691666667	452310
6.693333333	452390
6.695	452350
6.696666667	452110
6.698333333	451840
6.7	451930
6.701666667	451880
6.703333333	451820
6.705	451760
6.706666667	451460
6.708333333	451560
6.71	451530
6.711666667	452320
6.713333333	452410
6.715	452560
6.716666667	452210
6.718333333	452280
6.72	452380
6.721666667	452230
6.723333333	452010
6.725	451900
6.726666667	451860
6.728333333	452110
6.73	452130
6.731666667	452090
6.733333333	452420
6.735	452540
6.736666667	452750
6.738333333	452590
6.74	452540
6.741666667	451940
6.743333333	451480
6.745	451100
6.746666667	450970
6.748333333	450430
6.75	449940
6.751666667	449600
6.753333333	449940
6.755	449880
6.756666667	449770
6.758333333	449110
6.76	448510
6.761666667	448080
6.763333333	447500
6.765	446770
6.766666667	446510
6.768333333	446230
6.77	445890
6.771666667	445900
6.773333333	445540
6.775	445160
6.776666667	445070
6.778333333	445430
6.78	445710
6.781666667	445810
6.783333333	445770
6.785	445720
6.786666667	446070
6.788333333	446390
6.79	446950
6.791666667	447150
6.793333333	446810
6.795	446440
6.796666667	446540
6.798333333	446230
6.8	446500
6.801666667	446690
6.803333333	447150
6.805	447300
6.806666667	446970
6.808333333	446620
6.81	446670
6.811666667	447230
6.813333333	447440
6.815	447860
6.816666667	448140
6.818333333	448120
6.82	447990
6.821666667	447700
6.823333333	447500
6.825	447510
6.826666667	447330
6.828333333	447440
6.83	447290
6.831666667	446530
6.833333333	445930
6.835	445420
6.836666667	444590
6.838333333	444120
6.84	444050
6.841666667	444000
6.843333333	443950
6.845	443740
6.846666667	443710
6.848333333	443670
6.85	444080
6.851666667	444020
6.853333333	444010
6.855	443680
6.856666667	443540
6.858333333	443380
6.86	443510
6.861666667	443440
6.863333333	443280
6.865	443300
6.866666667	443290
6.868333333	443110
6.87	443390
6.871666667	443200
6.873333333	442740
6.875	442320
6.876666667	442070
6.878333333	442330
6.88	442250
6.881666667	442530
6.883333333	442770
6.885	442720
6.886666667	442970
6.888333333	442990
6.89	443130
6.891666667	443010
6.893333333	443000
6.895	443160
6.896666667	443330
6.898333333	443580
6.9	443730
6.901666667	443440
6.903333333	442680
6.905	442140
6.906666667	441790
6.908333333	441580
6.91	441720
6.911666667	442060
6.913333333	442140
6.915	442370
6.916666667	442540
6.918333333	442390
6.92	442310
6.921666667	442270
6.923333333	442300
6.925	442500
6.926666667	442770
6.928333333	443490
6.93	443680
6.931666667	443910
6.933333333	444420
6.935	445280
6.936666667	445860
6.938333333	446340
6.94	446840
6.941666667	447110
6.943333333	447300
6.945	447430
6.946666667	447130
6.948333333	447160
6.95	447430
6.951666667	447560
6.953333333	447720
6.955	447850
6.956666667	448080
6.958333333	448070
6.96	447790
6.961666667	447900
6.963333333	448160
6.965	447890
6.966666667	447760
6.968333333	448260
6.97	448350
6.971666667	448120
6.973333333	447750
6.975	448090
6.976666667	448070
6.978333333	448270
6.98	447870
6.981666667	447180
6.983333333	446470
6.985	446070
6.986666667	445640
6.988333333	445030
6.99	444370
6.991666667	443870
6.993333333	443730
6.995	443530
6.996666667	443200
6.998333333	442810
7	442810
7.001666667	442950
7.003333333	443040
7.005	443270
7.006666667	443770
7.008333333	444150
7.01	444360
7.011666667	444900
7.013333333	444890
7.015	444500
7.016666667	444450
7.018333333	444390
7.02	445100
7.021666667	445210
7.023333333	445180
7.025	445490
7.026666667	445800
7.028333333	445670
7.03	445730
7.031666667	445590
7.033333333	445790
7.035	445870
7.036666667	445920
7.038333333	446020
7.04	446110
7.041666667	446240
7.043333333	446160
7.045	446150
7.046666667	445940
7.048333333	446190
7.05	446480
7.051666667	447020
7.053333333	447650
7.055	448350
7.056666667	448940
7.058333333	449210
7.06	449560
7.061666667	450100
7.063333333	450450
7.065	450870
7.066666667	451290
7.068333333	451350
7.07	451400
7.071666667	451820
7.073333333	452380
7.075	453080
7.076666667	453490
7.078333333	453790
7.08	454060
7.081666667	455020
7.083333333	456210
7.085	457970
7.086666667	460010
7.088333333	462210
7.09	464770
7.091666667	467810
7.093333333	470560
7.095	472530
7.096666667	474430
7.098333333	476400
7.1	478090
7.101666667	478990
7.103333333	479230
7.105	478910
7.106666667	478030
7.108333333	476860
7.11	475500
7.111666667	474360
7.113333333	473730
7.115	474130
7.116666667	476800
7.118333333	483470
7.12	495420
7.121666667	515220
7.123333333	545130
7.125	587670
7.126666667	645180
7.128333333	719980
7.13	813840
7.131666667	930830
7.133333333	1074300
7.135	1245750
7.136666667	1444020
7.138333333	1657770
7.14	1890520
7.141666667	2137950
7.143333333	2394480
7.145	2655350
7.146666667	2923440
7.148333333	3218590
7.15	3499830
7.151666667	3771840
7.153333333	4043200
7.155	4313920
7.156666667	4581120
7.158333333	4847040
7.16	5108160
7.161666667	5365440
7.163333333	5616640
7.165	5863040
7.166666667	6103040
7.168333333	6338880
7.17	6570240
7.171666667	6797440
7.173333333	7018560
7.175	7234240
7.176666667	7444800
7.178333333	7650560
7.18	7848960
7.181666667	8041280
7.183333333	8229440
7.185	8416000
7.186666667	8597440
7.188333333	8772480
7.19	8943040
7.191666667	9108800
7.193333333	9266880
7.195	9419520
7.196666667	9560960
7.198333333	9691840
7.2	9805760
7.201666667	9891840
7.203333333	9915840
7.205	9817280
7.206666667	9487360
7.208333333	8830080
7.21	7854080
7.211666667	6715840
7.213333333	5619520
7.215	4703360
7.216666667	4002880
7.218333333	3496320
7.22	3125430
7.221666667	2868540
7.223333333	2705450
7.225	2590620
7.226666667	2516130
7.228333333	2467280
7.23	2433280
7.231666667	2409180
7.233333333	2391500
7.235	2378140
7.236666667	2367870
7.238333333	2359790
7.24	2353820
7.241666667	2349210
7.243333333	2346250
7.245	2344330
7.246666667	2343660
7.248333333	2343420
7.25	2343440
7.251666667	2344130
7.253333333	2344440
7.255	2344450
7.256666667	2344380
7.258333333	2343630
7.26	2342960
7.261666667	2342190
7.263333333	2341960
7.265	2342940
7.266666667	2344660
7.268333333	2348160
7.27	2351760
7.271666667	2356040
7.273333333	2360750
7.275	2366290
7.276666667	2372590
7.278333333	2378970
7.28	2384710
7.281666667	2391840
