CHROMATOGRAM	
MixtureinEtOH.raw	
Time	Intensity
2.641666667	773580
2.643333333	772890
2.645	772220
2.646666667	771670
2.648333333	770630
2.65	770060
2.651666667	769920
2.653333333	770210
2.655	770290
2.656666667	770260
2.658333333	769920
2.66	769870
2.661666667	770320
2.663333333	770340
2.665	769980
2.666666667	769930
2.668333333	769740
2.67	768770
2.671666667	767730
2.673333333	767350
2.675	766670
2.676666667	766040
2.678333333	765480
2.68	765830
2.681666667	765450
2.683333333	765620
2.685	765410
2.686666667	765570
2.688333333	765110
2.69	764580
2.691666667	764460
2.693333333	764070
2.695	764360
2.696666667	764300
2.698333333	763030
2.7	763130
2.701666667	763380
2.703333333	763090
2.705	762110
2.706666667	761540
2.708333333	760850
2.71	760080
2.711666667	759080
2.713333333	758350
2.715	757950
2.716666667	757740
2.718333333	757650
2.72	757390
2.721666667	757390
2.723333333	757140
2.725	756760
2.726666667	756630
2.728333333	755820
2.73	755690
2.731666667	755440
2.733333333	755420
2.735	755520
2.736666667	754860
2.738333333	753190
2.74	752530
2.741666667	751730
2.743333333	751620
2.745	751230
2.746666667	751390
2.748333333	751470
2.75	751500
2.751666667	751250
2.753333333	750710
2.755	749930
2.756666667	750450
2.758333333	750190
2.76	750120
2.761666667	749330
2.763333333	748940
2.765	748340
2.766666667	747880
2.768333333	747800
2.77	747990
2.771666667	748350
2.773333333	748100
2.775	748250
2.776666667	747260
2.778333333	747460
2.78	747050
2.781666667	746200
2.783333333	746080
2.785	746210
2.786666667	746800
2.788333333	746280
2.79	746030
2.791666667	746010
2.793333333	746490
2.795	746500
2.796666667	746390
2.798333333	745620
2.8	745370
2.801666667	745080
2.803333333	744460
2.805	744580
2.806666667	744310
2.808333333	744310
2.81	744310
2.811666667	744890
2.813333333	745140
2.815	744980
2.816666667	745180
2.818333333	745150
2.82	745150
2.821666667	745220
2.823333333	745050
2.825	745000
2.826666667	744800
2.828333333	744420
2.83	743700
2.831666667	743180
2.833333333	741930
2.835	741690
2.836666667	741100
2.838333333	741030
2.84	740980
2.841666667	740920
2.843333333	741680
2.845	741010
2.846666667	740620
2.848333333	740240
2.85	739830
2.851666667	739400
2.853333333	739310
2.855	739020
2.856666667	738670
2.858333333	738820
2.86	738550
2.861666667	738730
2.863333333	737810
2.865	737460
2.866666667	737160
2.868333333	736620
2.87	736410
2.871666667	735440
2.873333333	735400
2.875	735560
2.876666667	735560
2.878333333	735800
2.88	736030
2.881666667	736570
2.883333333	736830
2.885	737550
2.886666667	737730
2.888333333	738160
2.89	737940
2.891666667	737460
2.893333333	737920
2.895	738540
2.896666667	738960
2.898333333	739030
2.9	739410
2.901666667	739280
2.903333333	740000
2.905	739580
2.906666667	739250
2.908333333	739220
2.91	739340
2.911666667	738560
2.913333333	738020
2.915	738060
2.916666667	738050
2.918333333	738500
2.92	738630
2.921666667	738340
2.923333333	738130
2.925	737900
2.926666667	737560
2.928333333	737100
2.93	736570
2.931666667	736170
2.933333333	735890
2.935	735670
2.936666667	734700
2.938333333	735370
2.94	735150
2.941666667	735940
2.943333333	735440
2.945	735650
2.946666667	734850
2.948333333	735330
2.95	734760
2.951666667	734660
2.953333333	734300
2.955	733830
2.956666667	733670
2.958333333	733410
2.96	732960
2.961666667	732600
2.963333333	732060
2.965	732600
2.966666667	732210
2.968333333	732240
2.97	731870
2.971666667	731390
2.973333333	730520
2.975	730950
2.976666667	731030
2.978333333	730890
2.98	731300
2.981666667	730610
2.983333333	729990
2.985	729550
2.986666667	729070
2.988333333	728050
2.99	727640
2.991666667	728340
2.993333333	727930
2.995	727470
2.996666667	726970
2.998333333	726940
3	726890
3.001666667	727060
3.003333333	727080
3.005	726650
3.006666667	726610
3.008333333	726910
3.01	726370
3.011666667	726410
3.013333333	726410
3.015	726940
3.016666667	726770
3.018333333	726760
3.02	726260
3.021666667	725690
3.023333333	724760
3.025	724920
3.026666667	724230
3.028333333	723750
3.03	722480
3.031666667	722700
3.033333333	722360
3.035	722160
3.036666667	721460
3.038333333	721330
3.04	721330
3.041666667	721110
3.043333333	721000
3.045	721300
3.046666667	721040
3.048333333	720840
3.05	720600
3.051666667	720160
3.053333333	719550
3.055	719690
3.056666667	719470
3.058333333	718620
3.06	718280
3.061666667	718420
3.063333333	717820
3.065	717830
3.066666667	717560
3.068333333	717550
3.07	716960
3.071666667	717340
3.073333333	717500
3.075	717580
3.076666667	716970
3.078333333	717520
3.08	717540
3.081666667	717710
3.083333333	717250
3.085	716660
3.086666667	716770
3.088333333	716590
3.09	716170
3.091666667	716420
3.093333333	716320
3.095	716240
3.096666667	715990
3.098333333	715510
3.1	715450
3.101666667	715990
3.103333333	716150
3.105	716180
3.106666667	715800
3.108333333	716380
3.11	716400
3.111666667	715870
3.113333333	715720
3.115	715820
3.116666667	715500
3.118333333	715400
3.12	715310
3.121666667	715240
3.123333333	714670
3.125	715170
3.126666667	715180
3.128333333	715810
3.13	715210
3.131666667	714970
3.133333333	715080
3.135	714770
3.136666667	714800
3.138333333	714860
3.14	716010
3.141666667	716070
3.143333333	716380
3.145	716050
3.146666667	716280
3.148333333	716320
3.15	716220
3.151666667	716120
3.153333333	715500
3.155	715480
3.156666667	714840
3.158333333	714230
3.16	714490
3.161666667	714210
3.163333333	714170
3.165	713480
3.166666667	713100
3.168333333	712990
3.17	712710
3.171666667	712820
3.173333333	712890
3.175	712550
3.176666667	711990
3.178333333	711330
3.18	711020
3.181666667	710730
3.183333333	710840
3.185	710760
3.186666667	710820
3.188333333	710800
3.19	710760
3.191666667	710770
3.193333333	710950
3.195	710780
3.196666667	710480
3.198333333	710710
3.2	710610
3.201666667	710560
3.203333333	710990
3.205	711060
3.206666667	711210
3.208333333	711050
3.21	710680
3.211666667	710580
3.213333333	711350
3.215	710980
3.216666667	711010
3.218333333	711020
3.22	711130
3.221666667	711300
3.223333333	711070
3.225	711190
3.226666667	710860
3.228333333	710760
3.23	710920
3.231666667	710750
3.233333333	710960
3.235	710990
3.236666667	711020
3.238333333	711240
3.24	711280
3.241666667	710680
3.243333333	710790
3.245	709650
3.246666667	709630
3.248333333	709320
3.25	709590
3.251666667	709050
3.253333333	709210
3.255	709100
3.256666667	708590
3.258333333	708800
3.26	709430
3.261666667	708710
3.263333333	709100
3.265	709140
3.266666667	709150
3.268333333	708950
3.27	708650
3.271666667	709030
3.273333333	708790
3.275	708670
3.276666667	708340
3.278333333	707580
3.28	707820
3.281666667	707730
3.283333333	706550
3.285	706590
3.286666667	706230
3.288333333	705710
3.29	705440
3.291666667	705100
3.293333333	704620
3.295	704090
3.296666667	703320
3.298333333	703660
3.3	703460
3.301666667	703610
3.303333333	703600
3.305	703880
3.306666667	703870
3.308333333	703930
3.31	703940
3.311666667	703250
3.313333333	703350
3.315	703300
3.316666667	703540
3.318333333	702830
3.32	702320
3.321666667	701980
3.323333333	702590
3.325	703110
3.326666667	703240
3.328333333	703050
3.33	703700
3.331666667	703760
3.333333333	704200
3.335	704160
3.336666667	703360
3.338333333	703190
3.34	702400
3.341666667	700970
3.343333333	700640
3.345	700130
3.346666667	699870
3.348333333	699560
3.35	699100
3.351666667	698450
3.353333333	698180
3.355	697800
3.356666667	697390
3.358333333	697750
3.36	697730
3.361666667	696760
3.363333333	696530
3.365	696050
3.366666667	696090
3.368333333	695300
3.37	694820
3.371666667	694840
3.373333333	694020
3.375	693850
3.376666667	693450
3.378333333	693030
3.38	692780
3.381666667	692370
3.383333333	691960
3.385	691610
3.386666667	690890
3.388333333	690960
3.39	690640
3.391666667	690890
3.393333333	690280
3.395	690220
3.396666667	689860
3.398333333	689570
3.4	688950
3.401666667	687910
3.403333333	687250
3.405	687100
3.406666667	686820
3.408333333	686830
3.41	686400
3.411666667	686010
3.413333333	686600
3.415	686680
3.416666667	686800
3.418333333	686440
3.42	685850
3.421666667	685970
3.423333333	685630
3.425	686400
3.426666667	686890
3.428333333	686690
3.43	685740
3.431666667	685240
3.433333333	684280
3.435	683790
3.436666667	681950
3.438333333	681210
3.44	681380
3.441666667	681000
3.443333333	680780
3.445	680870
3.446666667	680980
3.448333333	679870
3.45	680300
3.451666667	679960
3.453333333	679250
3.455	679090
3.456666667	678560
3.458333333	677940
3.46	677680
3.461666667	677380
3.463333333	677000
3.465	676570
3.466666667	676290
3.468333333	675980
3.47	675660
3.471666667	675180
3.473333333	675290
3.475	675480
3.476666667	675660
3.478333333	675160
3.48	675100
3.481666667	675220
3.483333333	675090
3.485	674890
3.486666667	674650
3.488333333	674290
3.49	673890
3.491666667	673500
3.493333333	673770
3.495	672810
3.496666667	672430
3.498333333	672380
3.5	671270
3.501666667	670380
3.503333333	668630
3.505	668120
3.506666667	667530
3.508333333	666700
3.51	666000
3.511666667	665420
3.513333333	664430
3.515	664220
3.516666667	664110
3.518333333	663940
3.52	663630
3.521666667	663310
3.523333333	662520
3.525	662460
3.526666667	661680
3.528333333	661970
3.53	661770
3.531666667	661940
3.533333333	662140
3.535	661770
3.536666667	660900
3.538333333	660360
3.54	659750
3.541666667	659000
3.543333333	658460
3.545	656990
3.546666667	656880
3.548333333	656700
3.55	655980
3.551666667	655910
3.553333333	655840
3.555	655840
3.556666667	656160
3.558333333	655590
3.56	655000
3.561666667	653540
3.563333333	653410
3.565	653180
3.566666667	653160
3.568333333	652950
3.57	652700
3.571666667	652640
3.573333333	652510
3.575	652140
3.576666667	651790
3.578333333	650970
3.58	650700
3.581666667	650430
3.583333333	650370
3.585	650170
3.586666667	650160
3.588333333	650150
3.59	650460
3.591666667	650880
3.593333333	651000
3.595	651220
3.596666667	650980
3.598333333	650460
3.6	649500
3.601666667	648920
3.603333333	648960
3.605	649340
3.606666667	649560
3.608333333	648590
3.61	649200
3.611666667	650050
3.613333333	650620
3.615	650260
3.616666667	650060
3.618333333	649500
3.62	649690
3.621666667	649750
3.623333333	650030
3.625	649740
3.626666667	649960
3.628333333	650110
3.63	650040
3.631666667	649540
3.633333333	649100
3.635	648820
3.636666667	648620
3.638333333	648610
3.64	648000
3.641666667	647390
3.643333333	646930
3.645	646600
3.646666667	646240
3.648333333	646330
3.65	645670
3.651666667	645040
3.653333333	644890
3.655	644400
3.656666667	644290
3.658333333	643960
3.66	643300
3.661666667	642740
3.663333333	642180
3.665	642010
3.666666667	641900
3.668333333	641860
3.67	641730
3.671666667	641800
3.673333333	641460
3.675	641650
3.676666667	641610
3.678333333	641140
3.68	640740
3.681666667	640260
3.683333333	639690
3.685	638860
3.686666667	638160
3.688333333	637800
3.69	637050
3.691666667	636870
3.693333333	636100
3.695	636200
3.696666667	635300
3.698333333	635690
3.7	635160
3.701666667	634860
3.703333333	633950
3.705	633660
3.706666667	633110
3.708333333	632520
3.71	632010
3.711666667	631080
3.713333333	631010
3.715	630460
3.716666667	630260
3.718333333	629740
3.72	628910
3.721666667	628340
3.723333333	628980
3.725	629790
3.726666667	632130
3.728333333	635080
3.73	638430
3.731666667	640930
3.733333333	641930
3.735	641710
3.736666667	641240
3.738333333	640110
3.74	639030
3.741666667	637450
3.743333333	636280
3.745	635350
3.746666667	634150
3.748333333	633050
3.75	631820
3.751666667	630680
3.753333333	629930
3.755	628770
3.756666667	627800
3.758333333	626720
3.76	626090
3.761666667	625240
3.763333333	624490
3.765	623590
3.766666667	622760
3.768333333	621990
3.77	621500
3.771666667	620990
3.773333333	620680
3.775	619960
3.776666667	619590
3.778333333	618020
3.78	617350
3.781666667	616310
3.783333333	615730
3.785	615300
3.786666667	614780
3.788333333	614410
3.79	613590
3.791666667	613120
3.793333333	612570
3.795	611930
3.796666667	612040
3.798333333	611550
3.8	611010
3.801666667	610460
3.803333333	609750
3.805	609190
3.806666667	608500
3.808333333	607880
3.81	607180
3.811666667	606690
3.813333333	606710
3.815	606330
3.816666667	605890
3.818333333	605340
3.82	604210
3.821666667	603100
3.823333333	602410
3.825	601670
3.826666667	601090
3.828333333	600620
3.83	600640
3.831666667	600580
3.833333333	600330
3.835	600270
3.836666667	599740
3.838333333	599620
3.84	598540
3.841666667	598160
3.843333333	597650
3.845	597250
3.846666667	597020
3.848333333	596660
3.85	596480
3.851666667	596270
3.853333333	595930
3.855	595440
3.856666667	595020
3.858333333	594560
3.86	594360
3.861666667	594020
3.863333333	593400
3.865	592950
3.866666667	592820
3.868333333	592130
3.87	591680
3.871666667	591350
3.873333333	591030
3.875	590850
3.876666667	590790
3.878333333	590390
3.88	590000
3.881666667	589910
3.883333333	589180
3.885	588700
3.886666667	587890
3.888333333	587620
3.89	587380
3.891666667	587540
3.893333333	587610
3.895	587110
3.896666667	586800
3.898333333	585930
3.9	585790
3.901666667	585160
3.903333333	585330
3.905	584730
3.906666667	584650
3.908333333	584720
3.91	584260
3.911666667	583620
3.913333333	583120
3.915	582730
3.916666667	582140
3.918333333	581760
3.92	581560
3.921666667	580660
3.923333333	580280
3.925	580210
3.926666667	580500
3.928333333	580010
3.93	579350
3.931666667	578650
3.933333333	577960
3.935	577370
3.936666667	576820
3.938333333	576510
3.94	576100
3.941666667	575660
3.943333333	575020
3.945	574070
3.946666667	573680
3.948333333	572720
3.95	572750
3.951666667	572880
3.953333333	572520
3.955	571750
3.956666667	571400
3.958333333	571160
3.96	570280
3.961666667	570110
3.963333333	569290
3.965	568550
3.966666667	568030
3.968333333	567410
3.97	567090
3.971666667	566370
3.973333333	566220
3.975	565380
3.976666667	565290
3.978333333	564980
3.98	564850
3.981666667	564340
3.983333333	563360
3.985	562530
3.986666667	561980
3.988333333	561240
3.99	560440
3.991666667	559870
3.993333333	559200
3.995	558540
3.996666667	558290
3.998333333	557620
4	557330
4.001666667	557160
4.003333333	557350
4.005	557290
4.006666667	557440
4.008333333	557160
4.01	556660
4.011666667	556210
4.013333333	555450
4.015	555150
4.016666667	554520
4.018333333	553590
4.02	552690
4.021666667	551560
4.023333333	550620
4.025	549940
4.026666667	549630
4.028333333	549240
4.03	548700
4.031666667	548450
4.033333333	548180
4.035	547890
4.036666667	547920
4.038333333	547540
4.04	547010
4.041666667	546030
4.043333333	545100
4.045	544400
4.046666667	544410
4.048333333	543530
4.05	543170
4.051666667	542620
4.053333333	542450
4.055	542340
4.056666667	542100
4.058333333	542010
4.06	541530
4.061666667	540990
4.063333333	540580
4.065	539910
4.066666667	539580
4.068333333	538830
4.07	538150
4.071666667	538020
4.073333333	537830
4.075	537670
4.076666667	537400
4.078333333	537370
4.08	537130
4.081666667	536770
4.083333333	536950
4.085	537080
4.086666667	537200
4.088333333	537280
4.09	537330
4.091666667	537480
4.093333333	537140
4.095	536410
4.096666667	536110
4.098333333	535830
4.1	535020
4.101666667	534580
4.103333333	533920
4.105	533630
4.106666667	533560
4.108333333	533540
4.11	533670
4.111666667	533190
4.113333333	532820
4.115	531620
4.116666667	531550
4.118333333	530830
4.12	530310
4.121666667	530190
4.123333333	530070
4.125	529990
4.126666667	529160
4.128333333	528550
4.13	527970
4.131666667	527050
4.133333333	526460
4.135	526100
4.136666667	525580
4.138333333	525260
4.14	524670
4.141666667	524390
4.143333333	523850
4.145	522840
4.146666667	522380
4.148333333	521320
4.15	521270
4.151666667	520650
4.153333333	520350
4.155	520600
4.156666667	520450
4.158333333	519960
4.16	519200
4.161666667	518890
4.163333333	518260
4.165	518000
4.166666667	517670
4.168333333	517440
4.17	516840
4.171666667	516460
4.173333333	516700
4.175	516960
4.176666667	517580
4.178333333	517710
4.18	518440
4.181666667	518440
4.183333333	518300
4.185	518580
4.186666667	518800
4.188333333	519330
4.19	519110
4.191666667	519030
4.193333333	518690
4.195	518410
4.196666667	518030
4.198333333	517230
4.2	516880
4.201666667	516030
4.203333333	515360
4.205	514630
4.206666667	513770
4.208333333	513160
4.21	512600
4.211666667	511910
4.213333333	511460
4.215	511350
4.216666667	511020
4.218333333	510890
4.22	510300
4.221666667	509970
4.223333333	509770
4.225	509410
4.226666667	509120
4.228333333	509060
4.23	508340
4.231666667	507830
4.233333333	507910
4.235	507380
4.236666667	506980
4.238333333	506860
4.24	506570
4.241666667	506460
4.243333333	506340
4.245	505950
4.246666667	505580
4.248333333	505100
4.25	504920
4.251666667	504160
4.253333333	504190
4.255	503830
4.256666667	503930
4.258333333	503920
4.26	503540
4.261666667	503230
4.263333333	502680
4.265	502670
4.266666667	502710
4.268333333	503080
4.27	502840
4.271666667	502560
4.273333333	502800
4.275	502730
4.276666667	502750
4.278333333	502470
4.28	501530
4.281666667	501600
4.283333333	501850
4.285	501920
4.286666667	501380
4.288333333	501450
4.29	501540
4.291666667	501600
4.293333333	501290
4.295	501170
4.296666667	500840
4.298333333	500390
4.3	499940
4.301666667	499570
4.303333333	499660
4.305	499700
4.306666667	499930
4.308333333	500010
4.31	500000
4.311666667	500250
4.313333333	500370
4.315	500400
4.316666667	500210
4.318333333	500280
4.32	500290
4.321666667	499930
4.323333333	499850
4.325	499830
4.326666667	499820
4.328333333	499680
4.33	499640
4.331666667	499260
4.333333333	498860
4.335	498360
4.336666667	497970
4.338333333	498090
4.34	497660
4.341666667	497310
4.343333333	497280
4.345	497120
4.346666667	496840
4.348333333	496450
4.35	496260
4.351666667	496170
4.353333333	496470
4.355	496240
4.356666667	496710
4.358333333	496190
4.36	495760
4.361666667	495520
4.363333333	495080
4.365	494470
4.366666667	494350
4.368333333	494390
4.37	494140
4.371666667	493650
4.373333333	493320
4.375	492950
4.376666667	492980
4.378333333	492820
4.38	492650
4.381666667	492960
4.383333333	492410
4.385	492390
4.386666667	492280
4.388333333	492610
4.39	492320
4.391666667	491550
4.393333333	491630
4.395	491430
4.396666667	490870
4.398333333	490870
4.4	490780
4.401666667	490370
4.403333333	489990
4.405	489690
4.406666667	489390
4.408333333	489800
4.41	489320
4.411666667	489120
4.413333333	489140
4.415	489270
4.416666667	489080
4.418333333	489280
4.42	489070
4.421666667	488700
4.423333333	488470
4.425	488270
4.426666667	488160
4.428333333	487610
4.43	487250
4.431666667	486960
4.433333333	487220
4.435	487070
4.436666667	487120
4.438333333	486570
4.44	486500
4.441666667	486330
4.443333333	485950
4.445	485490
4.446666667	485290
4.448333333	485660
4.45	486050
4.451666667	485910
4.453333333	485250
4.455	484770
4.456666667	484670
4.458333333	484640
4.46	484460
4.461666667	484350
4.463333333	484220
4.465	483980
4.466666667	483660
4.468333333	484090
4.47	484570
4.471666667	484310
4.473333333	484220
4.475	483820
4.476666667	484020
4.478333333	483910
4.48	484290
4.481666667	483970
4.483333333	484060
4.485	483420
4.486666667	482920
4.488333333	482170
4.49	481890
4.491666667	481280
4.493333333	480740
4.495	480250
4.496666667	479360
4.498333333	478940
4.5	478620
4.501666667	478470
4.503333333	478260
4.505	478480
4.506666667	478550
4.508333333	478690
4.51	479210
4.511666667	479140
4.513333333	478960
4.515	478390
4.516666667	477910
4.518333333	477670
4.52	478090
4.521666667	477960
4.523333333	478040
4.525	478000
4.526666667	477800
4.528333333	477850
4.53	477330
4.531666667	477370
4.533333333	477490
4.535	477810
4.536666667	477840
4.538333333	477350
4.54	476990
4.541666667	476580
4.543333333	475810
4.545	475290
4.546666667	474690
4.548333333	474420
4.55	474060
4.551666667	473340
4.553333333	473050
4.555	471980
4.556666667	472160
4.558333333	472380
4.56	472450
4.561666667	472300
4.563333333	472610
4.565	472860
4.566666667	472910
4.568333333	472090
4.57	470650
4.571666667	469940
4.573333333	469580
4.575	469960
4.576666667	470170
4.578333333	470520
4.58	470440
4.581666667	470320
4.583333333	470070
4.585	470100
4.586666667	470010
4.588333333	469740
4.59	469320
4.591666667	468780
4.593333333	468740
4.595	468590
4.596666667	468180
4.598333333	468680
4.6	469170
4.601666667	469440
4.603333333	469490
4.605	469590
4.606666667	469360
4.608333333	469250
4.61	469010
4.611666667	468550
4.613333333	468380
4.615	468660
4.616666667	469290
4.618333333	469510
4.62	469780
4.621666667	469670
4.623333333	469650
4.625	469780
4.626666667	470150
4.628333333	470330
4.63	469960
4.631666667	469580
4.633333333	468990
4.635	468190
4.636666667	467560
4.638333333	466810
4.64	466630
4.641666667	466850
4.643333333	467080
4.645	466920
4.646666667	467030
4.648333333	467060
4.65	466420
4.651666667	466450
4.653333333	466470
4.655	466660
4.656666667	466190
4.658333333	465980
4.66	465900
4.661666667	465780
4.663333333	465800
4.665	465630
4.666666667	465610
4.668333333	465350
4.67	465060
4.671666667	464990
4.673333333	464940
4.675	464630
4.676666667	464780
4.678333333	465240
4.68	465440
4.681666667	465280
4.683333333	465400
4.685	464870
4.686666667	465020
4.688333333	465050
4.69	465140
4.691666667	464870
4.693333333	465180
4.695	465210
4.696666667	465070
4.698333333	465080
4.7	464510
4.701666667	463740
4.703333333	463280
4.705	462880
4.706666667	462970
4.708333333	462910
4.71	463240
4.711666667	462810
4.713333333	462450
4.715	462210
4.716666667	462120
4.718333333	462000
4.72	461860
4.721666667	461540
4.723333333	460970
4.725	460760
4.726666667	460340
4.728333333	460340
4.73	460390
4.731666667	460350
4.733333333	460640
4.735	460910
4.736666667	461220
4.738333333	460880
4.74	460530
4.741666667	460010
4.743333333	459970
4.745	459740
4.746666667	459280
4.748333333	458580
4.75	458390
4.751666667	458140
4.753333333	457820
4.755	458040
4.756666667	458120
4.758333333	458060
4.76	458200
4.761666667	457830
4.763333333	457630
4.765	457530
4.766666667	457640
4.768333333	457510
4.77	457550
4.771666667	457010
4.773333333	456880
4.775	456460
4.776666667	456130
4.778333333	456000
4.78	455710
4.781666667	455870
4.783333333	456050
4.785	456390
4.786666667	456350
4.788333333	455810
4.79	456140
4.791666667	455680
4.793333333	455540
4.795	455490
4.796666667	455310
4.798333333	455690
4.8	455770
4.801666667	455850
4.803333333	455590
4.805	455580
4.806666667	455410
4.808333333	455560
4.81	455590
4.811666667	455400
4.813333333	454990
4.815	454450
4.816666667	454560
4.818333333	454690
4.82	455100
4.821666667	455200
4.823333333	455440
4.825	455770
4.826666667	455340
4.828333333	455330
4.83	455580
4.831666667	455790
4.833333333	455610
4.835	455470
4.836666667	456040
4.838333333	456090
4.84	456530
4.841666667	456440
4.843333333	456740
4.845	456680
4.846666667	456700
4.848333333	456890
4.85	456990
4.851666667	456790
4.853333333	456720
4.855	456660
4.856666667	457050
4.858333333	456910
4.86	457170
4.861666667	457510
4.863333333	457730
4.865	457550
4.866666667	457520
4.868333333	457550
4.87	457510
4.871666667	457040
4.873333333	456350
4.875	456330
4.876666667	456100
4.878333333	456000
4.88	455830
4.881666667	455560
4.883333333	455890
4.885	455940
4.886666667	455910
4.888333333	455900
4.89	455730
4.891666667	455670
4.893333333	455770
4.895	456280
4.896666667	456290
4.898333333	456610
4.9	456690
4.901666667	456730
4.903333333	456800
4.905	456410
4.906666667	455930
4.908333333	455430
4.91	455170
4.911666667	454700
4.913333333	454570
4.915	454210
4.916666667	454050
4.918333333	453630
4.92	453500
4.921666667	453710
4.923333333	453760
4.925	454100
4.926666667	454320
4.928333333	454250
4.93	454440
4.931666667	454800
4.933333333	455050
4.935	455240
4.936666667	455470
4.938333333	455640
4.94	455720
4.941666667	455350
4.943333333	455070
4.945	454620
4.946666667	454150
4.948333333	453860
4.95	453740
4.951666667	453840
4.953333333	453700
4.955	453430
4.956666667	453190
4.958333333	452930
4.96	452820
4.961666667	452680
4.963333333	452550
4.965	452440
4.966666667	452270
4.968333333	451390
4.97	450800
4.971666667	450600
4.973333333	450270
4.975	450350
4.976666667	450320
4.978333333	449830
4.98	449980
4.981666667	449770
4.983333333	450540
4.985	450540
4.986666667	450280
4.988333333	449990
4.99	449740
4.991666667	449960
4.993333333	449960
4.995	450340
4.996666667	449850
4.998333333	449530
5	449340
5.001666667	449360
5.003333333	449300
5.005	449420
5.006666667	449240
5.008333333	448740
5.01	448510
5.011666667	448340
5.013333333	448420
5.015	448440
5.016666667	448820
5.018333333	448910
5.02	449630
5.021666667	449550
5.023333333	449800
5.025	449950
5.026666667	450100
5.028333333	450190
5.03	450220
5.031666667	450190
5.033333333	450220
5.035	450660
5.036666667	451470
5.038333333	451940
5.04	452170
5.041666667	452980
5.043333333	453720
5.045	454300
5.046666667	454770
5.048333333	454610
5.05	453980
5.051666667	453120
5.053333333	452930
5.055	451840
5.056666667	451490
5.058333333	451230
5.06	451090
5.061666667	451160
5.063333333	450870
5.065	450800
5.066666667	450630
5.068333333	450540
5.07	450330
5.071666667	450350
5.073333333	450500
5.075	450560
5.076666667	450460
5.078333333	450600
5.08	450440
5.081666667	450070
5.083333333	450110
5.085	450450
5.086666667	450890
5.088333333	451020
5.09	450770
5.091666667	451070
5.093333333	450890
5.095	451080
5.096666667	450920
5.098333333	450700
5.1	450020
5.101666667	449570
5.103333333	449520
5.105	449550
5.106666667	449940
5.108333333	449620
5.11	449670
5.111666667	449010
5.113333333	448560
5.115	448250
5.116666667	448100
5.118333333	448120
5.12	447930
5.121666667	447820
5.123333333	447450
5.125	447260
5.126666667	446950
5.128333333	446700
5.13	446280
5.131666667	445980
5.133333333	445560
5.135	445900
5.136666667	445450
5.138333333	445040
5.14	445080
5.141666667	445230
5.143333333	445270
5.145	445400
5.146666667	444950
5.148333333	445100
5.15	445590
5.151666667	445840
5.153333333	446110
5.155	446550
5.156666667	446670
5.158333333	446320
5.16	446540
5.161666667	445690
5.163333333	445320
5.165	445080
5.166666667	445170
5.168333333	445430
5.17	445620
5.171666667	445510
5.173333333	445570
5.175	445370
5.176666667	445280
5.178333333	445110
5.18	444890
5.181666667	445380
5.183333333	445420
5.185	445970
5.186666667	445840
5.188333333	445820
5.19	445680
5.191666667	445300
5.193333333	445380
5.195	445650
5.196666667	445720
5.198333333	445620
5.2	445570
5.201666667	445780
5.203333333	445640
5.205	445330
5.206666667	445260
5.208333333	444890
5.21	444500
5.211666667	444250
5.213333333	444000
5.215	443750
5.216666667	443570
5.218333333	443230
5.22	443060
5.221666667	442780
5.223333333	442710
5.225	443570
5.226666667	443740
5.228333333	444360
5.23	444640
5.231666667	445130
5.233333333	444970
5.235	445380
5.236666667	445560
5.238333333	445670
5.24	445610
5.241666667	445410
5.243333333	445440
5.245	445060
5.246666667	444860
5.248333333	444520
5.25	444180
5.251666667	444260
5.253333333	444270
5.255	444240
5.256666667	444480
5.258333333	444680
5.26	444510
5.261666667	444740
5.263333333	445520
5.265	446480
5.266666667	448140
5.268333333	450250
5.27	451780
5.271666667	453220
5.273333333	453800
5.275	453960
5.276666667	453540
5.278333333	452540
5.28	451730
5.281666667	450500
5.283333333	449230
5.285	447670
5.286666667	446810
5.288333333	445810
5.29	445180
5.291666667	444970
5.293333333	444410
5.295	443850
5.296666667	442840
5.298333333	442550
5.3	441490
5.301666667	442400
5.303333333	442810
5.305	443040
5.306666667	442820
5.308333333	442480
5.31	442340
5.311666667	441970
5.313333333	442410
5.315	441930
5.316666667	441880
5.318333333	442710
5.32	442360
5.321666667	442940
5.323333333	443200
5.325	443840
5.326666667	444830
5.328333333	444910
5.33	445450
5.331666667	445990
5.333333333	445810
5.335	445560
5.336666667	445550
5.338333333	444990
5.34	444540
5.341666667	444570
5.343333333	444210
5.345	443690
5.346666667	443070
5.348333333	442830
5.35	442760
5.351666667	442830
5.353333333	442790
5.355	442820
5.356666667	442620
5.358333333	442310
5.36	441950
5.361666667	442120
5.363333333	441730
5.365	441520
5.366666667	440930
5.368333333	440680
5.37	440070
5.371666667	439640
5.373333333	439400
5.375	439210
5.376666667	439320
5.378333333	439360
5.38	439020
5.381666667	438890
5.383333333	438930
5.385	438990
5.386666667	439800
5.388333333	440100
5.39	439870
5.391666667	439700
5.393333333	439490
5.395	438980
5.396666667	438760
5.398333333	438660
5.4	438520
5.401666667	437960
5.403333333	437840
5.405	438070
5.406666667	437950
5.408333333	437810
5.41	437720
5.411666667	438050
5.413333333	438400
5.415	438350
5.416666667	437910
5.418333333	438010
5.42	437730
5.421666667	437310
5.423333333	436850
5.425	436520
5.426666667	436080
5.428333333	435440
5.43	435160
5.431666667	435110
5.433333333	434700
